product_name,category,sub_category,brand,quantity,price,mrp,discount_percent,savings_amount,rating,reviews,available_quantity,availability,value_score,rating_was_missing,out_of_stock,quantity_raw
Kellogg's Chocos,Chocolates & Candies,Unknown,Unbranded,700,269.0,299.0,10,30.0,3.0,0,4,In Stock,0.11789036354060063,True,False,700
Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants,Chocolates & Candies,Unknown,Unbranded,400,620.0,620.0,0,0.0,3.0,0,1,In Stock,0.09329328444705406,True,False,400
Veeba Truly Tomato Ketchup,Chocolates & Candies,Unknown,Unbranded,500,79.0,99.0,20,20.0,3.0,0,6,In Stock,0.16430753622144145,True,False,500
Ching's Secret Green Chilli Sauce,Chocolates & Candies,Unknown,Unbranded,680,81.0,85.0,4,4.0,3.0,0,1,In Stock,0.14160194125990375,True,False,680
MTR Roasted Vermicelli,Chocolates & Candies,Unknown,Unbranded,400,55.0,55.0,0,0.0,3.0,0,1,In Stock,0.1490552990390815,True,False,400
Mother's Recipe Punjabi Teekha Mang Pickle,Chocolates & Candies,Unknown,Unbranded,400,108.0,120.0,10,12.0,3.0,0,4,In Stock,0.14068451467862453,True,False,400
Ching's Secret Hot Garlic Instant Noodles,Chocolates & Candies,Unknown,Unbranded,480,114.0,114.0,0,0.0,3.0,0,6,In Stock,0.12645070230055497,True,False,480
Kellogg's Real Honey Corn Flakes,Chocolates & Candies,Unknown,Unbranded,630,267.0,290.0,7,23.0,3.0,0,5,In Stock,0.11482766857406267,True,False,630
ITC Master Chef Lebanese Falafel Kebab,Chocolates & Candies,Unknown,Unbranded,230,124.0,130.0,4,6.0,3.0,0,4,In Stock,0.12923766638839926,True,False,230
Kelloggs Chocos Fills Double Chocolaty,Chocolates & Candies,Unknown,Unbranded,250,165.0,185.0,10,20.0,3.0,0,5,In Stock,0.12910828963701101,True,False,250
Organic India Apple Cider Vinegar,Chocolates & Candies,Unknown,Unbranded,500,536.0,595.0,9,59.0,3.0,0,2,In Stock,0.10404075695971049,True,False,500
Masala Oats Masala & Coriander,Chocolates & Candies,Unknown,Unbranded,500,176.0,195.0,9,19.0,3.0,0,5,In Stock,0.12634874062555373,True,False,500
Ching's Secret  Noodles - Pad Thai Lemongras,Chocolates & Candies,Unknown,Unbranded,130,200.0,200.0,0,0.0,3.0,0,5,In Stock,0.1131369986078342,True,False,130
Bagrrys Fruit and Nut Muesli with Cranberries,Chocolates & Candies,Unknown,Unbranded,750,499.0,499.0,0,0.0,3.0,0,5,In Stock,0.0965467154964015,True,False,750
Kitchens Of India Yellow Dal Tadka,Chocolates & Candies,Unknown,Unbranded,285,77.0,110.0,30,33.0,3.0,0,6,In Stock,0.1790342276770138,True,False,285
Soulfull Vanilla Fills - Ragi Bites,Chocolates & Candies,Unknown,Unbranded,250,160.0,169.0,5,9.0,3.0,0,6,In Stock,0.12398147337796572,True,False,250
Pantai Teriyaki Sauce with Garlic,Chocolates & Candies,Unknown,Unbranded,200,276.0,325.0,15,49.0,3.0,0,6,In Stock,0.12268809605249044,True,False,200
Whiskas Adult Pocket Tuna Cat Food,Chocolates & Candies,Unknown,Unbranded,1200,410.0,410.0,0,0.0,3.0,0,1,In Stock,0.0996910704240411,True,False,1
Kitchens Of India Chicken Darbari,Chocolates & Candies,Unknown,Unbranded,285,140.0,200.0,30,60.0,3.0,0,4,In Stock,0.15761524448105624,True,False,285
Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits,Chocolates & Candies,Unknown,Unbranded,400,269.0,299.0,10,30.0,3.0,0,6,In Stock,0.11789036354060063,True,False,400
Smith & Jones Red Pasta Sauce Mix,Chocolates & Candies,Unknown,Unbranded,46,40.0,40.0,0,0.0,3.0,0,6,In Stock,0.1615695048386346,True,False,46
Kellogg's Muesli Nuts Delight,Chocolates & Candies,Unknown,Unbranded,750,383.0,425.0,9,42.0,3.0,0,3,In Stock,0.10990409761977692,True,False,750
Kitchens of India Dal Bukhara Gravy Mix,Chocolates & Candies,Unknown,Unbranded,285,77.0,110.0,30,33.0,3.0,0,6,In Stock,0.1790342276770138,True,False,285
The Whole Truth Peanut Butter - Sweetened & Crunchy,Chocolates & Candies,Unknown,Unbranded,325,172.0,215.0,20,43.0,3.0,0,6,In Stock,0.13971652618469158,True,False,325
Remia Mayonnaise,Chocolates & Candies,Unknown,Unbranded,241,230.0,230.0,0,0.0,3.0,0,6,In Stock,0.11024512117841002,True,False,241
Ching's Secret Green Chilli Sauce,Chocolates & Candies,Unknown,Unbranded,425,105.0,105.0,0,0.0,3.0,0,6,In Stock,0.12866041303242148,True,False,425
Bagrrys Fruit N Fibre Muesli - Strawberry,Chocolates & Candies,Unknown,Unbranded,1000,595.0,595.0,0,0.0,3.0,0,1,In Stock,0.09389317730900792,True,False,1
Ching's Secret Tomato Oats Instant Soup,Chocolates & Candies,Unknown,Unbranded,20,15.0,15.0,0,0.0,3.0,0,3,In Stock,0.21640425613334452,True,False,20
Kellogg's Special K Original Corn Flakes,Chocolates & Candies,Unknown,Unbranded,290,133.0,140.0,5,7.0,3.0,0,1,In Stock,0.12862813520489466,True,False,290
Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,Chocolates & Candies,Unknown,Unbranded,175,140.0,280.0,50,140.0,3.0,0,5,In Stock,0.18186374363198793,True,False,175
Tong Garden Wasabi Green Peas,Chocolates & Candies,Unknown,Unbranded,150,167.0,175.0,4,8.0,3.0,0,6,In Stock,0.12178071557651184,True,False,150
Ching's Secret Red Chilli Sauce,Chocolates & Candies,Unknown,Unbranded,440,105.0,105.0,0,0.0,3.0,0,4,In Stock,0.12866041303242148,True,False,440
Ching's Instant Hot and Sour Soup,Chocolates & Candies,Unknown,Unbranded,55,55.0,55.0,0,0.0,3.0,0,5,In Stock,0.1490552990390815,True,False,55
Ching's Secret Noodles - Pad Thai Original,Chocolates & Candies,Unknown,Unbranded,130,200.0,200.0,0,0.0,3.0,0,6,In Stock,0.1131369986078342,True,False,130
Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,Chocolates & Candies,Unknown,Unbranded,80,38.0,55.0,30,17.0,3.0,0,5,In Stock,0.21290756791933,True,False,80
Del Monte Black Sliced Olives,Chocolates & Candies,Unknown,Unbranded,450,250.0,250.0,0,0.0,3.0,0,1,In Stock,0.10858838299947193,True,False,450
Kitchens Of India Murgh Methi,Chocolates & Candies,Unknown,Unbranded,285,154.0,220.0,30,66.0,3.0,0,5,In Stock,0.1546568020576579,True,False,285
Nestle Cerelac 5 Grains & Fruits Cereal,Chocolates & Candies,Unknown,Unbranded,300,288.0,288.0,0,0.0,3.0,0,6,In Stock,0.10588683715942834,True,False,300
The Whole Truth - 5 Grain Muesli No Added Sugar,Chocolates & Candies,Unknown,Unbranded,350,260.0,325.0,20,65.0,3.0,0,6,In Stock,0.1293912048651143,True,False,350
Ching's Secret  Pad Thai Noodles Green Curry,Chocolates & Candies,Unknown,Unbranded,130,200.0,200.0,0,0.0,3.0,0,6,In Stock,0.1131369986078342,True,False,130
Aashirvaad Suji Halwa With Jaggery,Chocolates & Candies,Unknown,Unbranded,70,75.0,75.0,0,0.0,3.0,0,6,In Stock,0.13854466503826124,True,False,70
Mother's Recipe Mango Pickle,Chocolates & Candies,Unknown,Unbranded,400,120.0,120.0,0,0.0,3.0,0,1,In Stock,0.1251097174272739,True,False,400
Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli,Chocolates & Candies,Unknown,Unbranded,130,200.0,200.0,0,0.0,3.0,0,6,In Stock,0.1131369986078342,True,False,130
Kellogg's Special K Original Corn Flakes,Chocolates & Candies,Unknown,Unbranded,900,355.0,399.0,11,44.0,3.0,0,6,In Stock,0.113363038733805,True,False,900
Knorr Sweet Corn Chicken Soup,Chocolates & Candies,Unknown,Unbranded,42,55.0,55.0,0,0.0,3.0,0,2,In Stock,0.1490552990390815,True,False,42
Ching's Secret Tomato Soup,Chocolates & Candies,Unknown,Unbranded,55,55.0,55.0,0,0.0,3.0,0,6,In Stock,0.1490552990390815,True,False,55
Funfoods Peanut Butter Creamy,Chocolates & Candies,Unknown,Unbranded,400,169.0,169.0,0,0.0,3.0,0,1,In Stock,0.11682701479706221,True,False,400
Japanese Choice Udon Noodles,Chocolates & Candies,Unknown,Unbranded,250,266.0,295.0,9,29.0,3.0,0,6,In Stock,0.11705224520779685,True,False,250
Kelloggs Muesli - With 22% Fruit Magic,Chocolates & Candies,Unknown,Unbranded,500,288.0,320.0,10,32.0,3.0,0,5,In Stock,0.11647552087537119,True,False,500
Dabur Hommade - Kalonji Tamatar Ki Chutney,Chocolates & Candies,Unknown,Unbranded,200,61.0,65.0,6,4.0,3.0,0,6,In Stock,0.15410208165369718,True,False,200
Kitchens Of India Dal Makhani,Chocolates & Candies,Unknown,Unbranded,285,77.0,110.0,30,33.0,3.0,0,1,In Stock,0.1790342276770138,True,False,285
Aashirvaad Suji Halwa With Jaggery,Chocolates & Candies,Unknown,Unbranded,80,38.0,55.0,30,17.0,3.0,0,6,In Stock,0.21290756791933,True,False,80
Del Monte Green Chili Sauce,Chocolates & Candies,Unknown,Unbranded,190,55.0,55.0,0,0.0,3.0,0,3,In Stock,0.1490552990390815,True,False,190
Pedigree Dog Food Adult Chicken & Veg,Chocolates & Candies,Unknown,Unbranded,3000,594.0,660.0,10,66.0,3.0,0,1,In Stock,0.10330964329889401,True,False,3
Kellogg's Original Corn Flakes,Chocolates & Candies,Unknown,Unbranded,475,175.0,185.0,5,10.0,3.0,0,6,In Stock,0.12184545984565057,True,False,475
Pedigree Puppy Dry Dog Food Food Chicken & Milk,Chocolates & Candies,Unknown,Unbranded,3000,630.0,690.0,6,60.0,3.0,0,2,In Stock,0.09864585511525893,True,False,3
Kitchens Of India Rajma Masala,Chocolates & Candies,Unknown,Unbranded,285,77.0,110.0,30,33.0,3.0,0,5,In Stock,0.1790342276770138,True,False,285
Kitchen Of India Ready-To-Eat Pindi Channa,Chocolates & Candies,Unknown,Unbranded,285,77.0,110.0,30,33.0,3.0,0,2,In Stock,0.1790342276770138,True,False,285
Figaro Pitted Black Olive,Chocolates & Candies,Unknown,Unbranded,450,179.0,179.0,0,0.0,3.0,0,6,In Stock,0.11554111024379955,True,False,450
Cantina Tabasco Red Sauce,Chocolates & Candies,Unknown,Unbranded,60,119.0,140.0,15,21.0,3.0,0,6,In Stock,0.14412557495066006,True,False,60
Mother's Recipe Pickle - Mixed,Chocolates & Candies,Unknown,Unbranded,500,109.0,149.0,26,40.0,3.0,0,6,In Stock,0.16083462564842604,True,False,500
Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month,Chocolates & Candies,Unknown,Unbranded,300,279.0,279.0,0,0.0,3.0,0,5,In Stock,0.10648134930584348,True,False,300
Mother's Recipe Tamarind Paste,Chocolates & Candies,Unknown,Unbranded,200,49.0,50.0,2,1.0,3.0,0,2,In Stock,0.15644079780482284,True,False,200
Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken,Chocolates & Candies,Unknown,Unbranded,80,112.0,140.0,20,28.0,3.0,0,6,In Stock,0.1523039842743673,True,False,80
Veeba Peri Peri Sauce,Chocolates & Candies,Unknown,Unbranded,300,161.0,161.0,0,0.0,3.0,0,6,In Stock,0.11793388477873296,True,False,300
Pantai Sriracha Yellow Chilli Sauce,Chocolates & Candies,Unknown,Unbranded,200,191.0,225.0,15,34.0,3.0,0,6,In Stock,0.13124119969198783,True,False,200
Praakritik Organic Jumbo Rolled Oats,Chocolates & Candies,Unknown,Unbranded,500,169.0,190.0,11,21.0,3.0,0,6,In Stock,0.12967798642473907,True,False,500
Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles,Chocolates & Candies,Unknown,Unbranded,600,123.0,123.0,0,0.0,3.0,0,6,In Stock,0.12447405651181884,True,False,600
Pantai Spring Roll Sauce,Chocolates & Candies,Unknown,Unbranded,200,245.0,275.0,10,30.0,3.0,0,6,In Stock,0.11988378823187891,True,False,200
MTR Vermicelli Payasam,Chocolates & Candies,Unknown,Unbranded,180,75.0,75.0,0,0.0,3.0,0,6,In Stock,0.13854466503826124,True,False,180
Bagrrys Corn Flakes,Chocolates & Candies,Unknown,Unbranded,880,350.0,350.0,0,0.0,3.0,0,6,In Stock,0.1023753430209882,True,False,800
MTR Ready To Eat Palak Paneer,Chocolates & Candies,Unknown,Unbranded,300,120.0,135.0,11,15.0,3.0,0,6,In Stock,0.13887178634427402,True,False,300
Del Monte Red Chili Sauce,Chocolates & Candies,Unknown,Unbranded,190,55.0,55.0,0,0.0,3.0,0,5,In Stock,0.1490552990390815,True,False,190
Kitchens of India Mutter Paneer Mix,Chocolates & Candies,Unknown,Unbranded,285,84.0,120.0,30,36.0,3.0,0,4,In Stock,0.17557083708978724,True,False,285
Pantai Green Curry Paste,Chocolates & Candies,Unknown,Unbranded,50,56.0,60.0,6,4.0,3.0,0,6,In Stock,0.15730693426023268,True,False,50
The Laughing Cow Cheese Spread Plain,Chocolates & Candies,Unknown,Unbranded,180,110.0,110.0,0,0.0,3.0,0,6,In Stock,0.12740124266170053,True,False,180
MTR Dal Fry,Chocolates & Candies,Unknown,Unbranded,300,110.0,110.0,0,0.0,3.0,0,5,In Stock,0.12740124266170053,True,False,300
Pantai Fish Sauce,Chocolates & Candies,Unknown,Unbranded,200,234.0,275.0,14,41.0,3.0,0,6,In Stock,0.12528423599702943,True,False,200
Cantina Beans Mexican Beans,Chocolates & Candies,Unknown,Unbranded,410,213.0,250.0,14,37.0,3.0,0,6,In Stock,0.12746982060396234,True,False,410
Ching's Secret Manchurian Instant Noodle,Chocolates & Candies,Unknown,Unbranded,480,114.0,114.0,0,0.0,3.0,0,6,In Stock,0.12645070230055497,True,False,480
Remia Salad Italian Dressing,Chocolates & Candies,Unknown,Unbranded,250,230.0,230.0,0,0.0,3.0,0,6,In Stock,0.11024512117841002,True,False,250
Yummiez Veg Cheese Fingers Pouch,Chocolates & Candies,Unknown,Unbranded,400,230.0,230.0,0,0.0,3.0,0,4,In Stock,0.11024512117841002,True,False,400
MTR Dal Makhani,Chocolates & Candies,Unknown,Unbranded,300,110.0,110.0,0,0.0,3.0,0,4,In Stock,0.12740124266170053,True,False,300
MTR Ready to Eat Pav Bhaji,Chocolates & Candies,Unknown,Unbranded,300,110.0,110.0,0,0.0,3.0,0,6,In Stock,0.12740124266170053,True,False,300
Weikfield Tomato Salsa Instant Pasta,Chocolates & Candies,Unknown,Unbranded,77,25.0,25.0,0,0.0,3.0,0,1,In Stock,0.1841566058580809,True,False,77
Nestlé CERELAC Baby Cereal with Milk,Chocolates & Candies,Unknown,Unbranded,300,272.0,272.0,0,0.0,3.0,0,1,In Stock,0.10696194256917844,True,False,300
Remia Salad Caesar Dressing,Chocolates & Candies,Unknown,Unbranded,250,250.0,250.0,0,0.0,3.0,0,6,In Stock,0.10858838299947193,True,False,250
Bagrrys Fruit N Fibre Muesli Mixed Fruit,Chocolates & Candies,Unknown,Unbranded,500,330.0,330.0,0,0.0,3.0,0,6,In Stock,0.10341050650505001,True,False,500
MTR Paneer Butter Masala & Veg Pulao,Chocolates & Candies,Unknown,Unbranded,375,158.0,175.0,9,17.0,3.0,0,4,In Stock,0.12902196883372571,True,False,375
Sundrop Cocoa Nut Hazelnut Chocolatey Spread,Chocolates & Candies,Unknown,Unbranded,160,120.0,120.0,0,0.0,3.0,0,6,In Stock,0.1251097174272739,True,False,160
Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip,Chocolates & Candies,Unknown,Unbranded,175,140.0,280.0,50,140.0,3.0,0,6,In Stock,0.18186374363198793,True,False,175
Pedigree Dog Food Adult Meat & Rice,Chocolates & Candies,Unknown,Unbranded,3000,608.0,660.0,7,52.0,3.0,0,2,In Stock,0.10012760393305759,True,False,3
Pantai Sriracha Green Chilli Sauce,Chocolates & Candies,Unknown,Unbranded,200,191.0,225.0,15,34.0,3.0,0,6,In Stock,0.13124119969198783,True,False,200
Pantai Chilli Garlic Sauce,Chocolates & Candies,Unknown,Unbranded,200,234.0,275.0,14,41.0,3.0,0,6,In Stock,0.12528423599702943,True,False,200
Pantai Dark Soy Sauce,Chocolates & Candies,Unknown,Unbranded,200,234.0,275.0,14,41.0,3.0,0,6,In Stock,0.12528423599702943,True,False,200
Yoga Bar Peanut Butter Dark Chocolate Jar,Chocolates & Candies,Unknown,Unbranded,400,249.0,249.0,0,0.0,3.0,0,4,In Stock,0.10866689249922339,True,False,400
Cantina Tabasco Green Sauce,Chocolates & Candies,Unknown,Unbranded,60,119.0,140.0,15,21.0,3.0,0,6,In Stock,0.14412557495066006,True,False,60
Pantai Pad Thai Sauce (Non-Veg),Chocolates & Candies,Unknown,Unbranded,200,293.0,325.0,9,32.0,3.0,0,5,In Stock,0.1150683243258559,True,False,200
Pantai Sweet Chilli Sauce,Chocolates & Candies,Unknown,Unbranded,200,234.0,275.0,14,41.0,3.0,0,6,In Stock,0.12528423599702943,True,False,200
Ching's Secret Schezwan Instant Noodle,Chocolates & Candies,Unknown,Unbranded,480,114.0,114.0,0,0.0,3.0,0,6,In Stock,0.12645070230055497,True,False,480
Yummiez Chicken Garlic Fingers Pouch,Chocolates & Candies,Unknown,Unbranded,400,250.0,250.0,0,0.0,3.0,0,5,In Stock,0.10858838299947193,True,False,400
Pediasure Premium Chocolate Powdered Health Drink,Chocolates & Candies,Unknown,Unbranded,400,610.0,610.0,0,0.0,3.0,0,2,In Stock,0.09352937357278543,True,False,400
Chings Secret Hot Garlic Instant Noodles,Chocolates & Candies,Unknown,Unbranded,60,91.0,91.0,0,0.0,3.0,0,6,In Stock,0.13269085667679875,True,False,60
Godrej Yummiez Cheese Corn Nuggets,Chocolates & Candies,Unknown,Unbranded,400,230.0,230.0,0,0.0,3.0,0,4,In Stock,0.11024512117841002,True,False,400
Pantai Hot Chilli Sauce,Chocolates & Candies,Unknown,Unbranded,200,234.0,275.0,14,41.0,3.0,0,6,In Stock,0.12528423599702943,True,False,200
Knorr International Mexican Tomato Corn Soup,Chocolates & Candies,Unknown,Unbranded,52,61.0,65.0,6,4.0,3.0,0,3,In Stock,0.15410208165369718,True,False,52
Bagrry's Fruit Fibre Muesli Mixed Fruit,Chocolates & Candies,Unknown,Unbranded,1000,595.0,595.0,0,0.0,3.0,0,5,In Stock,0.09389317730900792,True,False,1
MTR Roasted Vermicelli,Chocolates & Candies,Unknown,Unbranded,850,105.0,105.0,0,0.0,3.0,0,4,In Stock,0.12866041303242148,True,False,850
Maggi 2-Minute Instant Noodles - Masala,Chocolates & Candies,Unknown,Unbranded,280,44.0,44.0,0,0.0,3.0,0,0,Out of Stock,0.15761838660831784,True,True,280
"Kurkure Green Chutney, Rajasthani Style",Chocolates & Candies,Unknown,Unbranded,90,20.0,20.0,0,0.0,3.0,0,0,Out of Stock,0.19707524325183062,True,True,90
Kellogg's Chocos Combo Pack,Chocolates & Candies,Unknown,Unbranded,156,56.0,60.0,6,4.0,3.0,0,0,Out of Stock,0.15730693426023268,True,True,156
Kissan Mixed Fruit Jam,Chocolates & Candies,Unknown,Unbranded,500,155.0,155.0,0,0.0,3.0,0,0,Out of Stock,0.11881526901730352,True,True,500
Lijjat Urad Papad,Chocolates & Candies,Unknown,Unbranded,200,57.0,60.0,5,3.0,3.0,0,0,Out of Stock,0.1551554838631315,True,True,200
Amul Cheese Spread Yummy Plain,Chocolates & Candies,Unknown,Unbranded,200,85.0,85.0,0,0.0,3.0,0,0,Out of Stock,0.1346998696093257,True,True,200
Mother's Recipe Ginger And Garlic Paste,Chocolates & Candies,Unknown,Unbranded,200,38.0,50.0,24,12.0,3.0,0,0,Out of Stock,0.20308106478459167,True,True,200
Maggi Magic Cubes Chicken,Chocolates & Candies,Unknown,Unbranded,40,39.0,40.0,2,1.0,3.0,0,0,Out of Stock,0.1659040387772719,True,True,40
Pedigree Puppy Chicken Chunks in Gravy,Chocolates & Candies,Unknown,Unbranded,70,34.0,35.0,2,1.0,3.0,0,0,Out of Stock,0.17213504540638974,True,True,70
The Whole Truth Peanut Butter - Unsweetened & Crunchy,Chocolates & Candies,Unknown,Unbranded,325,148.0,185.0,20,37.0,3.0,0,0,Out of Stock,0.14388643602041234,True,True,325
Ching's Chow Mein Hakka Noodles Masala,Chocolates & Candies,Unknown,Unbranded,20,10.0,10.280000000000001,0,0.28000000000000114,3.0,0,0,Out of Stock,0.2502194348545478,True,True,20
Safal Frozen Mixed Vegetables,Chocolates & Candies,Unknown,Unbranded,500,57.0,60.0,5,3.0,3.0,0,0,Out of Stock,0.1551554838631315,True,True,500
Safal Frozen Corn,Chocolates & Candies,Unknown,Unbranded,200,39.0,41.0,4,2.0,3.0,0,0,Out of Stock,0.16915705914545368,True,True,200
Amul Cheese Spread Spicy Garlic,Chocolates & Candies,Unknown,Unbranded,200,82.0,85.0,3,3.0,3.0,0,0,Out of Stock,0.13985568950135957,True,True,200
Ching's Secret Veg Hakka Noodles,Chocolates & Candies,Unknown,Unbranded,600,107.0,107.0,0,0.0,3.0,0,0,Out of Stock,0.1281467713942144,True,True,600
Saffola Oats 100 % Natural,Chocolates & Candies,Unknown,Unbranded,38,15.0,15.0,0,0.0,3.0,0,0,Out of Stock,0.21640425613334452,True,True,38
Lijjat Moong Papad,Chocolates & Candies,Unknown,Unbranded,200,57.0,60.0,5,3.0,3.0,0,0,Out of Stock,0.1551554838631315,True,True,200
Mothers Recipe Papad - Sabudana With Rock Salt,Chocolates & Candies,Unknown,Unbranded,70,28.0,31.0,9,3.0,3.0,0,0,Out of Stock,0.19422112966018404,True,True,70
Maggi Chilly Chow Cuppa Noodles,Chocolates & Candies,Unknown,Unbranded,70,50.0,50.0,0,0.0,3.0,0,0,Out of Stock,0.15260086688642535,True,True,70
Veeba Favourites Eggless Burger Mayonnaise,Chocolates & Candies,Unknown,Unbranded,250,63.0,69.0,8,6.0,3.0,0,0,Out of Stock,0.15581106441600806,True,True,250
Sunfeast Yippee! Magic Masala Noodles,Chocolates & Candies,Unknown,Unbranded,240,45.0,48.0,6,3.0,3.0,0,0,Out of Stock,0.16611636717484662,True,True,240
Top Ramen Masala,Chocolates & Candies,Unknown,Unbranded,560,82.0,91.0,9,9.0,3.0,0,0,Out of Stock,0.1480026228703708,True,True,560
Kelloggs Corn Flakes With Real Strawberry Pure,Chocolates & Candies,Unknown,Unbranded,575,236.0,265.0,10,29.0,3.0,0,0,Out of Stock,0.12070094018076923,True,True,575
Mother's Recipe Potato Papad,Chocolates & Candies,Unknown,Unbranded,70,28.0,31.0,9,3.0,3.0,0,0,Out of Stock,0.19422112966018404,True,True,75
Mothers Recipe Rice Papad Ajwain,Chocolates & Candies,Unknown,Unbranded,75,24.0,24.0,0,0.0,3.0,0,0,Out of Stock,0.18640048036788354,True,True,75
Chef's Basket Durum Wheat Penne Pasta,Chocolates & Candies,Unknown,Unbranded,500,80.0,160.0,50,80.0,3.0,0,0,Out of Stock,0.20480382599103839,True,True,500
Dabur Hommade - Imli Sauce Saunth,Chocolates & Candies,Unknown,Unbranded,100,18.0,20.0,10,2.0,3.0,0,0,Out of Stock,0.2241513594507717,True,True,100
Zorabian Chicken Kheema Parathas,Chocolates & Candies,Unknown,Unbranded,300,190.0,190.0,0,0.0,3.0,0,0,Out of Stock,0.11423624611697827,True,True,300
Sunfeast Pasta Treat Pack of Tomato Cheese,Chocolates & Candies,Unknown,Unbranded,65,23.0,28.0,17,5.0,3.0,0,0,Out of Stock,0.22088990227177563,True,True,65
Safal Frozen - Sweet Corn,Chocolates & Candies,Unknown,Unbranded,1000,152.0,160.0,5,8.0,3.0,0,0,Out of Stock,0.12523760552155164,True,True,1
MTR Vegetable Upma,Chocolates & Candies,Unknown,Unbranded,60,25.0,25.0,0,0.0,3.0,0,0,Out of Stock,0.1841566058580809,True,True,60
Del Monte Original Blend Tomato Ketchup Pouch,Chocolates & Candies,Unknown,Unbranded,950,111.0,120.0,7,9.0,3.0,0,0,Out of Stock,0.13606022116601443,True,True,950
Del Monte Natural Vinegar,Chocolates & Candies,Unknown,Unbranded,180,53.0,55.0,3,2.0,3.0,0,0,Out of Stock,0.15492666623530005,True,True,180
